TP_ORGANIZACAO_ACADEMICA,TP_CATEGORIA_ADMINISTRATIVA,QT_TEC_TOTAL,QT_TEC_FUNDAMENTAL_INCOMP_FEM,QT_TEC_FUNDAMENTAL_INCOMP_MASC,QT_TEC_FUNDAMENTAL_COMP_FEM,QT_TEC_FUNDAMENTAL_COMP_MASC,QT_TEC_MEDIO_FEM,QT_TEC_MEDIO_MASC,QT_TEC_SUPERIOR_FEM,QT_TEC_SUPERIOR_MASC,QT_TEC_ESPECIALIZACAO_FEM,QT_TEC_ESPECIALIZACAO_MASC,QT_TEC_MESTRADO_FEM,QT_TEC_MESTRADO_MASC,QT_TEC_DOUTORADO_FEM,QT_TEC_DOUTORADO_MASC,QT_DOC_TOTAL,QT_DOC_EXE,QT_DOC_EX_FEMI,QT_DOC_EX_MASC,QT_DOC_EX_SEM_GRAD,QT_DOC_EX_GRAD,QT_DOC_EX_ESP,QT_DOC_EX_MEST,QT_DOC_EX_DOUT,QT_DOC_EX_INT,QT_DOC_EX_INT_DE,QT_DOC_EX_INT_SEM_DE,QT_DOC_EX_PARC,QT_DOC_EX_HOR,QT_DOC_EX_0_29,QT_DOC_EX_30_34,QT_DOC_EX_35_39,QT_DOC_EX_40_44,QT_DOC_EX_45_49,QT_DOC_EX_50_54,QT_DOC_EX_55_59,QT_DOC_EX_60_MAIS,QT_DOC_EX_BRANCA,QT_DOC_EX_PRETA,QT_DOC_EX_PARDA,QT_DOC_EX_AMARELA,QT_DOC_EX_INDIGENA,QT_DOC_EX_COR_ND,QT_DOC_EX_BRA,QT_DOC_EX_EST,QT_DOC_EX_COM_DEFICIENCIA
3,4,62,4,3,6,7,4,10,10,8,4,3,2,0,0,1,118,117,66,51,0,0,47,54,16,16,2,14,86,15,26,34,19,20,7,4,4,3,71,2,17,1,0,26,117,0,0
3,4,188,0,0,0,1,13,16,14,11,37,26,39,23,5,3,137,137,74,63,0,0,16,86,35,28,0,28,32,77,10,31,25,23,19,12,11,6,26,1,22,1,0,87,137,0,1
3,4,13,0,0,0,1,3,3,3,3,0,0,0,0,0,0,20,9,3,6,0,0,7,2,0,0,0,0,1,8,0,1,3,1,0,3,1,0,4,0,5,0,0,0,9,0,0
3,5,23,1,0,1,0,3,1,8,1,7,0,1,0,0,0,24,24,8,16,0,0,10,13,1,0,0,0,0,24,0,2,3,2,7,7,3,0,19,2,2,0,0,1,24,0,0
3,4,36,0,0,0,0,6,3,4,2,5,3,8,3,1,1,23,14,8,6,0,0,2,8,4,4,0,4,6,4,1,1,4,3,1,2,2,0,11,0,1,0,0,2,14,0,0
3,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,5,3,2,0,0,0,4,1,3,1,2,2,0,0,0,0,0,0,2,1,2,3,0,2,0,0,0,5,0,0
3,7,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,17,16,5,11,0,0,11,5,0,0,0,0,0,16,2,2,3,2,4,1,1,1,6,1,9,0,0,0,16,0,0
3,4,6,0,0,0,0,1,0,2,0,2,1,0,0,0,0,5,5,3,2,0,0,0,3,2,3,0,3,2,0,0,0,0,0,2,1,1,1,4,0,1,0,0,0,5,0,0
4,1,618,3,4,2,5,21,28,33,52,123,122,99,97,11,18,482,479,181,298,0,2,23,145,309,452,402,50,6,21,9,55,111,132,68,41,42,21,358,11,56,2,0,52,478,1,0
3,4,214,0,0,0,0,6,8,88,19,56,10,12,2,9,4,169,169,83,86,0,0,24,76,69,19,0,19,88,62,10,24,28,43,23,16,11,14,122,3,41,3,0,0,169,0,4
3,4,76,2,1,0,0,27,17,17,6,4,2,0,0,0,0,106,106,50,56,0,0,12,69,25,22,0,22,58,26,9,16,22,19,19,9,6,6,57,2,39,0,0,8,106,0,1
2,3,125,0,1,0,2,8,14,25,17,40,15,1,2,0,0,145,144,87,57,0,0,2,95,47,73,0,73,71,0,4,40,40,23,14,12,6,5,75,1,19,2,1,46,144,0,2
3,4,153,4,11,12,3,16,13,19,4,28,18,11,11,1,2,30,30,16,14,0,0,9,15,6,15,0,15,9,6,3,4,9,8,2,3,1,0,16,0,13,0,0,1,30,0,0
2,4,125,1,0,0,1,11,10,20,4,34,21,7,10,3,3,61,61,32,29,0,0,20,30,11,14,0,14,27,20,5,11,10,6,11,7,5,6,17,1,10,0,0,33,61,0,3
3,4,5,0,1,0,0,0,0,3,1,0,0,0,0,0,0,23,23,9,14,0,0,8,10,5,0,0,0,0,23,1,2,1,4,3,5,3,4,3,1,6,0,0,13,23,0,0
2,4,17,0,0,0,0,5,2,5,5,0,0,0,0,0,0,83,83,36,47,0,0,11,52,20,2,0,2,22,59,3,15,13,15,16,12,4,5,38,0,39,0,0,6,83,0,0
3,3,17,0,0,0,0,2,0,2,0,8,2,1,0,0,2,60,60,29,31,0,0,11,32,17,20,0,20,26,14,1,7,8,13,11,5,9,6,48,2,10,0,0,0,60,0,1
2,5,200,4,4,2,5,52,27,30,13,28,10,9,6,5,5,91,90,51,39,0,0,0,47,43,77,0,77,13,0,2,18,16,12,19,10,3,10,63,1,10,2,0,14,90,0,1
3,4,118,3,9,0,2,33,23,16,6,9,4,5,4,3,1,196,191,95,96,0,0,122,46,23,83,0,83,108,0,27,56,48,26,18,8,2,6,51,3,21,0,0,116,191,0,2
3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,9,3,6,0,0,1,0,8,9,0,9,0,0,1,1,2,2,2,0,0,1,8,1,0,0,0,0,8,1,0
2,4,142,2,1,4,4,51,45,20,8,3,3,1,0,0,0,270,269,172,97,0,0,29,155,85,134,0,134,122,13,5,46,52,59,40,24,19,24,72,4,105,3,1,84,269,0,1
2,4,53,0,0,0,0,5,5,17,7,7,8,3,1,0,0,92,92,46,46,0,0,31,26,35,2,0,2,46,44,7,17,18,18,9,7,5,11,50,3,38,1,0,0,92,0,1
3,4,23,0,0,1,3,4,5,4,4,1,1,0,0,0,0,10,9,7,2,0,0,2,4,3,2,0,2,7,0,0,0,1,1,3,1,1,2,2,0,7,0,0,0,9,0,0
3,5,30,0,1,1,0,3,2,3,1,3,1,8,3,3,1,31,30,16,14,0,0,8,15,7,0,0,0,0,30,1,0,3,4,6,8,7,1,25,2,3,0,0,0,30,0,0
3,4,35,0,0,0,0,4,2,17,4,5,0,0,3,0,0,68,68,40,28,0,0,26,6,36,3,0,3,38,27,0,15,11,10,10,8,5,9,54,2,10,2,0,0,68,0,2
3,4,19,1,0,0,0,3,1,2,2,6,1,2,1,0,0,84,70,49,21,0,0,31,31,8,4,1,3,58,8,13,22,16,12,5,1,1,0,45,0,8,1,0,16,70,0,0
3,5,17,0,0,0,1,2,3,6,0,3,1,0,1,0,0,31,31,16,15,0,0,6,20,5,1,0,1,5,25,0,3,4,7,8,4,2,3,14,5,9,0,0,3,31,0,0
1,1,713,1,6,0,0,13,33,60,97,148,146,97,86,14,12,1097,1042,525,517,0,129,2,245,666,805,805,0,237,0,22,127,213,202,179,140,74,85,296,89,274,12,2,369,1030,12,1
1,1,937,0,0,0,0,31,39,75,95,236,190,137,87,24,23,691,689,306,383,0,11,22,96,560,653,576,77,36,0,17,60,149,144,110,84,60,65,78,9,27,2,1,572,679,10,0
3,4,7,0,0,0,1,0,0,0,1,1,1,1,1,1,0,25,23,16,7,0,0,10,11,2,3,1,2,2,18,2,5,6,5,2,1,2,0,18,0,3,0,0,2,23,0,0
2,5,247,21,8,18,5,50,38,42,22,26,6,5,4,1,1,286,267,141,126,0,0,42,134,91,83,9,74,159,25,4,26,46,51,51,36,24,29,194,4,36,9,1,23,266,1,6
2,4,190,0,0,0,0,30,59,49,39,10,2,1,0,0,0,303,303,186,117,0,0,76,149,78,53,8,45,130,120,5,37,91,59,49,26,20,16,31,2,254,0,0,16,303,0,2
3,5,150,1,0,1,1,26,28,35,17,18,9,7,2,3,2,88,86,36,50,0,0,17,48,21,24,19,5,28,34,2,14,13,22,18,11,4,2,34,8,37,1,0,6,83,3,0
3,5,20,0,0,0,0,2,6,4,2,4,1,0,1,0,0,4,4,0,4,0,0,0,3,1,0,0,0,0,4,0,2,1,1,0,0,0,0,2,0,2,0,0,0,4,0,0
3,4,49,0,2,5,2,7,9,15,5,1,0,2,1,0,0,104,96,44,52,0,0,22,58,16,9,0,9,59,28,5,27,25,14,14,5,1,5,38,3,39,1,0,15,96,0,2
3,4,34,0,0,2,0,23,3,2,1,3,0,0,0,0,0,49,49,36,13,0,0,3,27,19,5,0,5,43,1,2,8,14,9,7,5,0,4,39,0,4,0,1,5,49,0,1
3,4,72,0,0,0,0,1,3,3,1,20,11,22,11,0,0,65,65,42,23,0,0,10,35,20,15,0,15,25,25,6,16,21,11,6,2,0,3,22,0,4,0,0,39,65,0,0
3,5,51,5,0,4,1,13,7,6,4,3,2,3,2,0,1,50,49,28,21,0,0,25,19,5,5,5,0,14,30,10,15,8,10,3,2,0,1,33,3,13,0,0,0,49,0,0
3,4,21,0,2,4,0,5,2,4,0,4,0,0,0,0,0,71,51,36,15,0,0,34,8,9,41,0,41,7,3,2,17,19,9,2,0,2,0,13,2,7,1,0,28,51,0,0
3,4,14,0,0,0,0,6,2,2,0,3,1,0,0,0,0,12,12,5,7,0,0,0,9,3,1,0,1,11,0,0,1,3,1,3,4,0,0,7,0,5,0,0,0,12,0,0
3,5,39,1,2,0,0,9,2,6,0,3,2,1,6,1,6,49,48,16,32,0,0,2,29,17,11,0,11,36,1,3,6,8,6,11,5,3,6,25,2,20,0,1,0,48,0,0
3,5,14,3,0,1,0,3,1,0,0,1,0,2,3,0,0,38,36,9,27,0,0,9,22,5,7,5,2,15,14,0,5,7,6,8,4,4,2,23,0,1,1,0,11,36,0,0
3,5,12,0,0,0,0,2,2,7,1,0,0,0,0,0,0,41,39,19,20,0,0,8,22,9,3,0,3,36,0,2,6,7,8,5,4,4,3,27,2,9,0,0,1,39,0,0
3,5,7,0,0,1,0,1,0,1,1,2,1,0,0,0,0,5,5,2,3,0,0,2,1,2,2,2,0,2,1,0,1,1,1,1,1,0,0,5,0,0,0,0,0,5,0,0
2,4,58,0,0,0,0,12,12,8,9,12,4,1,0,0,0,72,71,37,34,0,0,24,36,11,32,0,32,39,0,9,31,8,8,4,2,2,7,45,5,19,1,0,1,69,2,0
3,4,46,0,0,0,0,6,4,10,8,9,2,3,1,2,1,88,88,48,40,0,0,17,29,42,4,0,4,48,36,2,14,16,19,14,9,4,10,71,2,14,1,0,0,88,0,2
3,4,13,0,0,0,0,1,0,3,2,1,1,3,1,1,0,28,28,19,9,0,0,1,16,11,10,1,9,17,1,3,10,8,1,2,1,2,1,28,0,0,0,0,0,28,0,0
3,4,40,0,2,1,0,4,3,9,1,3,0,8,5,3,1,54,54,30,24,0,0,1,36,17,15,0,15,38,1,7,27,9,7,2,0,2,0,52,1,1,0,0,0,54,0,0
3,4,205,0,0,0,0,13,5,57,16,61,20,14,7,10,2,166,166,92,74,0,0,35,58,73,26,0,26,90,50,16,21,27,32,26,18,15,11,137,6,20,3,0,0,165,1,1
3,4,166,0,0,0,0,16,5,70,15,30,3,11,7,5,4,157,157,89,68,0,0,37,56,64,27,0,27,83,47,7,29,35,30,19,12,11,14,127,3,22,4,1,0,157,0,5
3,4,92,0,0,0,0,9,5,28,8,24,8,6,0,4,0,150,150,79,71,0,0,45,53,52,7,0,7,69,74,5,21,40,29,15,14,7,19,124,5,18,3,0,0,150,0,3
3,4,6,0,0,0,0,3,1,2,0,0,0,0,0,0,0,23,23,14,9,0,0,8,13,2,7,3,4,16,0,1,1,6,11,0,1,3,0,17,5,1,0,0,0,23,0,0
3,4,9,2,0,1,0,2,0,3,0,1,0,0,0,0,0,15,15,7,8,0,0,2,11,2,9,0,9,3,3,0,0,0,3,6,2,1,3,8,1,5,0,0,1,15,0,0
3,4,11,0,0,0,0,3,3,0,0,3,0,1,1,0,0,35,35,21,14,0,0,0,25,10,13,1,12,22,0,2,13,3,9,3,4,0,1,15,1,8,2,0,9,35,0,0
3,4,86,0,2,0,2,7,14,7,5,6,7,9,20,4,3,41,36,12,24,0,0,6,27,3,0,0,0,0,36,1,4,5,15,3,4,2,2,12,1,13,0,0,10,35,1,0
2,4,275,0,1,0,1,121,77,31,14,17,8,2,1,1,1,242,242,144,98,0,0,34,135,73,71,0,71,66,105,12,74,66,37,21,16,10,6,110,5,101,2,0,24,242,0,1
3,4,36,1,0,0,0,0,1,14,6,6,1,4,2,1,0,11,6,4,2,0,0,2,2,2,6,0,6,0,0,0,2,1,0,1,1,0,1,4,0,2,0,0,0,6,0,0
3,4,46,0,0,1,0,12,3,8,6,7,3,2,2,2,0,62,53,19,34,0,0,17,30,6,4,3,1,22,27,0,2,7,12,12,10,6,4,46,1,5,0,0,1,53,0,0
3,5,22,0,0,0,0,2,1,12,3,1,3,0,0,0,0,33,33,14,19,0,0,0,22,11,16,0,16,17,0,1,4,4,5,8,4,3,4,21,3,1,0,0,8,33,0,0
3,5,12,0,0,0,0,1,0,3,2,3,2,1,0,0,0,20,20,10,10,0,1,3,6,10,6,0,6,8,6,0,0,3,3,2,3,1,8,17,0,1,0,0,2,20,0,0
3,5,25,0,0,0,0,2,0,6,4,11,1,0,0,0,1,47,45,11,34,0,0,13,22,10,5,0,5,10,30,0,2,2,11,6,13,4,7,17,3,19,1,0,5,45,0,0
3,5,31,0,0,0,0,3,6,6,3,5,2,2,3,1,0,84,84,54,30,0,0,5,56,23,34,0,34,28,22,8,20,20,9,14,8,1,4,18,2,64,0,0,0,84,0,0
3,4,14,1,1,0,0,1,2,0,0,4,3,0,2,0,0,22,22,9,13,0,0,8,10,4,10,0,10,10,2,1,6,7,5,1,2,0,0,7,1,9,0,0,5,22,0,0
2,4,102,0,0,0,0,6,3,45,22,15,11,0,0,0,0,141,115,53,62,0,0,20,63,32,76,0,76,39,0,8,22,25,28,8,12,8,4,84,6,6,3,0,16,115,0,0
3,4,9,0,0,0,0,0,1,2,0,5,1,0,0,0,0,27,27,9,18,0,0,0,18,9,6,0,6,19,2,2,6,8,5,4,0,1,1,23,1,2,0,0,1,27,0,0
2,4,71,1,2,0,1,27,20,6,3,5,1,3,1,1,0,307,307,184,123,0,0,26,173,108,160,0,160,108,39,5,64,69,81,50,15,19,4,236,10,61,0,0,0,306,1,0
3,4,136,7,6,8,3,46,28,17,14,3,1,2,0,0,1,45,42,19,23,0,0,4,26,12,16,0,16,18,8,1,9,11,8,5,3,1,4,19,0,5,1,0,17,42,0,0
3,5,94,3,0,0,1,4,0,6,0,34,11,15,12,3,5,53,29,19,10,0,0,11,14,4,12,12,0,15,2,1,3,12,5,5,2,1,0,10,0,11,0,0,8,29,0,0
3,5,37,0,1,0,0,5,9,10,6,4,2,0,0,0,0,37,36,16,20,0,0,3,29,4,2,2,0,6,28,0,3,0,9,9,7,5,3,7,1,21,0,0,7,36,0,0
4,1,578,0,2,0,2,15,33,26,35,175,140,88,46,11,5,476,476,200,276,0,9,77,238,152,475,389,86,1,0,30,95,133,87,66,38,18,9,221,43,202,6,0,4,476,0,0
4,1,608,0,0,0,2,18,29,34,46,169,163,86,48,6,7,552,509,167,342,0,29,76,240,164,437,358,79,65,7,14,65,116,128,94,47,34,11,204,40,216,7,0,42,508,1,2
3,5,21,1,3,0,2,1,5,5,1,3,0,0,0,0,0,20,20,4,16,0,0,7,7,6,0,0,0,0,20,0,2,4,7,2,0,1,4,12,0,3,0,0,5,20,0,0
3,4,44,4,0,1,0,5,9,7,4,3,1,3,2,4,1,97,97,47,50,0,0,8,55,34,25,14,11,46,26,4,18,20,17,14,10,5,9,88,0,1,0,0,8,95,2,0
3,5,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,6,6,0,6,0,0,2,4,0,1,0,1,2,3,0,0,1,1,1,2,1,0,5,0,0,0,0,1,6,0,0
3,5,9,0,0,0,0,0,0,4,3,0,1,0,0,0,1,10,10,1,9,0,0,5,4,1,7,0,7,0,3,0,1,1,0,1,1,0,6,9,0,1,0,0,0,10,0,0
3,5,5,0,0,0,0,0,0,1,0,1,2,1,0,0,0,10,10,2,8,0,0,6,2,2,0,0,0,7,3,0,0,1,0,4,5,0,0,10,0,0,0,0,0,10,0,0
3,4,18,0,0,0,0,2,2,10,1,2,0,1,0,0,0,21,21,15,6,1,0,10,8,2,10,0,10,8,3,3,1,3,4,5,3,2,0,12,1,5,1,0,2,21,0,0
3,4,292,0,0,0,0,37,17,86,29,68,23,21,4,6,1,242,242,131,111,0,0,69,95,78,32,0,32,126,84,13,40,46,46,37,22,22,16,195,10,31,5,0,1,242,0,3
3,5,26,0,0,3,1,5,2,7,3,3,0,0,0,1,1,22,21,11,10,0,0,4,6,11,11,0,11,10,0,0,0,3,3,3,1,5,6,17,1,2,0,0,1,20,1,0
3,5,11,1,2,0,0,0,0,1,2,1,1,1,1,1,0,9,8,6,2,0,0,4,3,1,0,0,0,4,4,0,2,0,0,2,2,2,0,4,0,2,1,0,1,8,0,0
2,4,76,6,4,2,1,15,10,15,2,9,2,5,2,2,1,103,102,44,58,0,0,39,40,23,33,12,21,69,0,7,21,25,18,14,10,2,5,61,2,34,0,0,5,102,0,0
3,5,63,2,7,0,8,9,14,11,8,3,0,0,1,0,0,44,44,23,21,0,0,2,29,13,12,0,12,26,6,1,6,14,14,3,4,2,0,23,3,11,0,0,7,44,0,0
2,4,183,0,0,0,0,43,34,43,15,24,12,6,3,0,3,101,101,48,53,0,0,40,37,24,35,0,35,30,36,4,10,32,17,14,10,8,6,35,3,27,0,1,35,101,0,0
3,7,27,0,0,0,0,4,3,10,3,4,3,0,0,0,0,93,93,52,41,0,9,36,31,17,0,0,0,0,93,14,24,19,13,9,9,2,3,45,4,31,0,0,13,93,0,0
3,4,130,0,0,0,2,11,5,49,12,30,4,9,4,4,0,112,112,61,51,0,0,26,42,44,16,0,16,58,38,4,17,30,20,15,9,5,12,88,4,19,1,0,0,112,0,1
3,4,404,0,0,0,0,12,5,170,59,83,26,20,7,17,5,211,211,129,82,0,0,55,94,62,32,0,32,126,53,20,55,48,32,19,14,10,13,102,21,85,3,0,0,211,0,2
3,4,95,0,0,0,0,9,9,37,8,16,4,5,5,0,2,50,50,24,26,0,0,10,6,34,4,0,4,36,10,3,8,6,10,3,7,3,10,33,2,14,1,0,0,50,0,1
3,4,31,0,0,2,0,6,4,6,2,5,4,2,0,0,0,69,69,34,35,0,0,19,18,32,3,0,3,46,20,1,7,11,15,11,9,4,11,44,3,21,1,0,0,69,0,2
3,4,11,0,0,0,0,0,0,0,0,8,3,0,0,0,0,12,12,8,4,0,0,4,5,3,3,3,0,9,0,1,2,0,2,5,1,1,0,8,1,3,0,0,0,12,0,0
2,4,50,2,1,4,5,12,9,11,3,1,2,0,0,0,0,179,152,93,59,0,7,58,75,12,18,0,18,42,92,30,48,35,19,13,2,3,2,47,5,11,2,1,86,151,1,0
3,5,15,0,0,1,0,0,1,3,0,3,3,0,2,0,2,12,12,4,8,0,0,0,5,7,6,0,6,5,1,1,1,1,1,3,3,0,2,11,0,1,0,0,0,12,0,0
3,4,49,0,0,1,2,15,11,9,5,0,0,0,0,2,4,35,35,18,17,0,0,12,15,8,0,0,0,0,35,3,7,7,4,9,3,1,1,22,2,9,0,0,2,35,0,0
3,4,110,0,0,0,0,7,7,15,15,20,11,14,18,3,0,86,86,45,41,0,0,5,49,32,25,0,25,27,34,3,23,13,25,8,7,3,4,16,0,15,0,0,55,86,0,0
3,4,23,1,1,4,3,1,0,5,1,5,1,1,0,0,0,6,6,3,3,0,0,0,5,1,0,0,0,6,0,1,0,1,0,0,0,3,1,6,0,0,0,0,0,6,0,0
1,1,765,0,0,0,0,14,44,156,184,89,94,69,80,17,18,838,813,270,543,0,0,0,0,813,813,813,0,0,0,0,19,120,197,190,127,82,78,651,16,75,44,3,24,724,89,3
3,2,14,0,0,0,0,0,0,6,2,2,4,0,0,0,0,102,85,30,55,0,1,22,43,19,7,0,7,45,33,0,7,7,9,12,20,10,20,66,1,9,2,0,7,85,0,1
3,5,23,0,0,4,1,7,3,1,3,3,1,0,0,0,0,19,18,1,17,0,0,2,4,12,4,0,4,3,11,0,0,2,2,0,2,3,9,16,0,0,0,0,2,17,1,0
3,5,13,0,0,0,0,1,3,3,2,1,1,0,0,0,2,23,23,4,19,0,0,1,13,9,2,1,1,15,6,0,0,3,2,8,1,3,6,19,1,0,0,0,3,23,0,0
3,4,9,0,1,0,1,2,0,1,0,3,1,0,0,0,0,7,7,3,4,0,0,7,0,0,0,0,0,0,7,0,2,2,2,0,0,1,0,1,0,2,0,0,4,7,0,0
3,4,57,0,0,0,0,9,1,17,1,19,2,5,1,2,0,72,72,30,42,0,0,16,24,32,7,0,7,46,19,6,11,14,13,7,8,4,9,36,7,28,1,0,0,72,0,1
2,5,179,3,3,10,6,33,25,33,13,10,11,7,10,8,7,126,123,60,63,0,0,22,59,42,31,0,31,18,74,5,20,16,28,21,18,8,7,74,4,15,0,0,30,123,0,0
2,4,115,0,0,2,2,18,42,14,8,13,13,2,1,0,0,78,78,39,39,0,0,23,33,22,32,1,31,38,8,11,25,13,8,10,4,3,4,17,4,44,0,0,13,78,0,0
2,4,32,0,0,0,0,12,7,2,3,3,2,1,2,0,0,56,55,28,27,0,0,13,30,12,22,0,22,33,0,3,16,8,9,5,8,5,1,32,4,14,1,0,4,55,0,0
3,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,6,1,5,0,0,2,4,0,0,0,0,0,6,1,0,2,1,1,0,1,0,6,0,0,0,0,0,6,0,0
3,4,74,0,0,0,0,25,13,11,13,6,2,4,0,0,0,5,5,0,5,0,0,3,2,0,2,0,2,3,0,0,1,1,0,0,0,2,1,4,0,1,0,0,0,5,0,0
3,5,17,0,0,0,1,2,6,2,1,4,1,0,0,0,0,17,15,7,8,0,0,5,6,4,0,0,0,0,15,0,8,2,3,1,0,1,0,7,0,7,0,0,1,15,0,0
3,4,8,0,0,0,0,0,0,7,1,0,0,0,0,0,0,31,31,11,20,0,0,1,26,4,5,0,5,25,1,0,0,2,4,5,6,2,12,26,0,4,0,0,1,31,0,0
3,4,9,0,0,0,0,2,3,3,1,0,0,0,0,0,0,4,4,2,2,0,0,1,3,0,0,0,0,1,3,0,0,0,2,0,2,0,0,3,0,0,0,0,1,4,0,0
3,4,10,0,0,0,0,1,2,2,2,1,0,1,0,0,1,13,13,6,7,0,0,4,5,4,0,0,0,13,0,0,2,2,3,0,1,2,3,4,1,7,0,0,1,13,0,1
3,2,11,0,0,2,0,2,1,0,1,1,0,1,2,1,0,22,19,5,14,0,0,3,8,8,17,0,17,2,0,0,0,1,2,3,7,0,6,12,1,4,0,0,2,19,0,0
3,2,6,0,0,0,0,0,1,0,1,4,0,0,0,0,0,15,15,1,14,0,1,0,8,6,11,0,11,4,0,0,1,0,0,4,6,0,4,15,0,0,0,0,0,15,0,0
3,2,29,0,0,0,0,1,2,2,2,13,2,6,1,0,0,24,20,12,8,0,0,6,9,5,20,0,20,0,0,0,0,3,2,2,5,3,5,17,0,3,0,0,0,20,0,0
3,2,5,0,0,0,0,1,1,1,0,2,0,0,0,0,0,9,8,5,3,0,0,2,2,4,6,0,6,2,0,0,0,2,2,1,2,0,1,5,0,0,0,0,3,8,0,0
3,2,10,0,0,4,3,1,2,0,0,0,0,0,0,0,0,8,8,4,4,0,0,1,4,3,7,0,7,1,0,1,0,0,1,3,1,2,0,5,1,0,0,0,2,8,0,0
3,4,54,0,0,0,0,10,7,5,10,15,7,0,0,0,0,50,49,35,14,0,0,17,21,11,40,0,40,9,0,6,11,7,5,3,6,5,6,31,0,3,0,0,15,49,0,0
4,1,857,0,1,1,2,19,32,61,80,196,171,149,120,18,7,713,686,272,414,0,9,30,264,383,678,580,98,8,0,17,72,140,193,119,68,52,25,537,17,51,3,1,77,682,4,6
3,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,12,8,2,6,0,0,2,3,3,0,0,0,0,8,0,0,0,2,1,2,1,2,5,1,2,0,0,0,8,0,0
3,4,28,0,0,0,0,0,4,0,9,0,4,0,5,0,6,10,5,4,1,0,0,1,3,1,0,0,0,0,5,0,2,0,1,1,0,1,0,4,0,1,0,0,0,5,0,0
3,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,15,9,7,2,0,0,4,5,0,0,0,0,0,9,0,0,2,1,0,4,1,1,6,0,2,1,0,0,9,0,0
3,5,11,0,0,0,0,1,1,3,1,2,2,0,1,0,0,14,14,2,12,0,0,0,7,7,1,0,1,3,10,0,0,0,0,1,3,6,4,13,1,0,0,0,0,14,0,0
3,2,16,0,0,0,0,4,6,6,0,0,0,0,0,0,0,5,5,1,4,0,0,1,3,1,2,0,2,3,0,0,0,1,1,2,0,1,0,2,1,2,0,0,0,5,0,0
3,2,8,0,0,0,0,1,2,1,1,1,1,1,0,0,0,12,11,6,5,0,0,0,5,6,10,0,10,1,0,1,0,3,1,0,2,2,2,10,0,1,0,0,0,11,0,0
3,2,6,0,0,0,0,2,1,3,0,0,0,0,0,0,0,23,23,8,15,0,0,0,9,14,22,0,22,1,0,0,0,4,4,7,2,4,2,13,2,6,0,0,2,22,1,0
1,2,192,0,0,0,0,27,18,27,13,63,39,4,0,1,0,221,204,89,115,0,0,16,65,123,165,0,165,0,39,3,14,33,45,42,40,14,13,74,4,73,1,0,52,201,3,1
3,2,13,0,0,0,0,0,0,7,6,0,0,0,0,0,0,71,69,18,51,0,0,13,41,15,0,0,0,0,69,0,3,7,4,8,11,13,23,53,0,8,3,0,5,69,0,0
2,4,31,0,0,0,0,8,8,5,4,3,3,0,0,0,0,34,27,13,14,0,0,11,13,3,6,2,4,3,18,2,1,2,5,3,5,6,3,10,1,5,0,0,11,27,0,0
3,5,9,0,0,1,0,4,3,1,0,0,0,0,0,0,0,46,46,23,23,0,1,2,32,11,4,0,4,19,23,6,20,2,7,4,5,1,1,44,1,1,0,0,0,46,0,1
3,5,32,0,0,0,0,1,3,4,1,16,4,2,1,0,0,37,36,17,19,0,0,20,14,2,1,0,1,4,31,2,7,10,4,6,3,2,2,31,0,5,0,0,0,36,0,0
3,5,17,0,0,0,0,3,0,1,3,9,0,1,0,0,0,11,11,5,6,0,0,6,5,0,0,0,0,1,10,2,2,2,2,0,3,0,0,10,0,0,1,0,0,11,0,2
2,5,58,0,0,0,0,9,1,21,8,12,3,1,0,3,0,186,182,75,107,0,0,60,55,67,36,0,36,132,14,0,13,28,24,27,24,24,42,173,0,8,1,0,0,181,1,7
3,5,18,0,0,0,1,6,5,4,2,0,0,0,0,0,0,49,32,12,20,0,0,7,19,6,3,0,3,15,14,0,9,7,4,7,1,3,1,11,1,17,0,0,3,32,0,0
1,2,113,0,0,0,0,9,14,10,14,39,25,1,1,0,0,265,246,114,132,0,3,48,98,97,210,72,138,5,31,2,16,34,37,34,33,36,54,70,4,165,3,0,4,246,0,1
3,5,8,0,0,0,0,4,0,1,1,1,1,0,0,0,0,22,22,6,16,0,0,2,9,11,0,0,0,22,0,2,2,4,9,3,1,1,0,15,1,2,0,0,4,22,0,0
3,5,99,0,2,6,3,23,6,11,12,17,8,4,5,0,2,180,173,88,85,0,0,8,106,59,11,0,11,44,118,3,13,29,30,31,17,20,30,117,2,2,0,0,52,171,2,0
3,4,66,0,0,0,0,7,7,23,9,6,6,3,2,2,1,94,94,44,50,0,0,15,34,45,6,0,6,48,40,2,16,15,17,15,9,6,14,71,2,19,2,0,0,94,0,1
3,4,106,0,0,0,0,3,8,38,11,34,6,2,1,3,0,63,63,34,29,0,0,14,14,35,6,0,6,50,7,3,8,13,10,7,8,3,11,39,4,18,2,0,0,63,0,2
3,4,99,0,0,1,0,2,3,37,8,26,9,6,2,3,2,95,95,53,42,0,0,25,29,41,14,0,14,58,23,10,19,16,11,10,14,4,11,70,4,17,4,0,0,95,0,2
